,date,time,username,tweet,hashtags,cashtags
656,2021-08-18,13:09:30,matthew57540674,"@InvestorPlace Lol. Is anyone listening to this sad excuse for financial advice? Users seem to be fake as 90% of all posts have virtually no likes or replies. Their hit pieces are obvious. It seems the ""writer"" has a short interest. I avoid this trash. $mmat $amc $gme $goog $aapl $spy $qqq $t",[],"['mmat', 'amc', 'gme', 'goog', 'aapl', 'spy', 'qqq', 't']"
657,2021-08-18,13:08:16,alwrigh99450608,$GOOG -A number of ways to look at Apple's decision. -  https://t.co/v9VfE4eI9e,[],['goog']
658,2021-08-18,13:02:33,stckpro,"$APPS $GOOG $GOOGL NEW ARTICLE : If Analysts Are Right, Digital Turbine&amp;#8217;s Slide Means Huge Upside  https://t.co/vUTagH4qDR Get all the latest $APPS related news here :  https://t.co/68FZvPQ3cF",[],"['apps', 'goog', 'googl', 'apps']"
659,2021-08-18,13:02:23,gurufocus,"Firm reduced positions in top five holdings Amazon, Facebook and Alphabet. $TMUS $AMZN $FB $GOOG $UBER #valueinvesting #WarrenBuffett #investing #stock #markets #investments #stockmarket #assetmanagement  https://t.co/aXITZVnXlz","['valueinvesting', 'warrenbuffett', 'investing', 'stock', 'markets', 'investments', 'stockmarket', 'assetmanagement']","['tmus', 'amzn', 'fb', 'goog', 'uber']"
660,2021-08-18,13:00:34,flamingocharts,$GOOGL $GOOG $QQQ puts printing money today ✌️👌  https://t.co/L57zdih8bG,[],"['googl', 'goog', 'qqq']"
661,2021-08-18,12:54:26,musicnews360,#musicnews360 #biden #trump #hiphop #hiphopmusic #rap #rapmusic #trap #trapmusic #WSHH #flintmichigan #detroit #lansing #grandrapids #michigan $AAPL $AMZN $FB $GME $GOOG $SQQQ $TSLA #LETSGOCHAMP @TheCannonBriggs    https://t.co/pkTnWw9Y5c  https://t.co/7p4R4vOOMZ,"['musicnews360', 'biden', 'trump', 'hiphop', 'hiphopmusic', 'rap', 'rapmusic', 'trap', 'trapmusic', 'wshh', 'flintmichigan', 'detroit', 'lansing', 'grandrapids', 'michigan', 'letsgochamp']","['aapl', 'amzn', 'fb', 'gme', 'goog', 'sqqq', 'tsla']"
662,2021-08-18,12:47:21,kaliyas2,"Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public!   $yang $bma $cyd $BBQ $CRK $CLPR $UNFI $GGAL $GS $LIVE $EXPI $ELP $ARCO $EGRX $ORA $NVTA $AMWL $VGR $CFB $AAPL $MSFT $AMZN $GOOG $GOOGL $BABA $FB $LOW  https://t.co/Xp2r8CYme0",[],"['yang', 'bma', 'cyd', 'bbq', 'crk', 'clpr', 'unfi', 'ggal', 'gs', 'live', 'expi', 'elp', 'arco', 'egrx', 'ora', 'nvta', 'amwl', 'vgr', 'cfb', 'aapl', 'msft', 'amzn', 'goog', 'googl', 'baba', 'fb', 'low']"
663,2021-08-18,12:41:05,noemotiontradi1,$GOOG Still waiting on a gap fill... - #GOOG chart  https://t.co/aGUQUzBUHN,['goog'],['goog']
664,2021-08-18,12:23:38,interstocking,Start from  https://t.co/VyUY4pdbys  $AAPL $TSLA $AMZN $FB $NFLX $AMD $MSFT $SPY $BTC.X $BABA  $NVIDIA $NIO $TWTR $DIS $GOOG $AMC $SNAP $SNDL $GME $BA $SQ $GE $PLTR $PLUG $CCTV $DOGE.X $BAC $FCEL $ETH.X $ZOM $MU $ACB $F $GOOGL $GEVO $SPCE $INTC $XRP.X $WMT $GNUS $ROKU $INO $QQQ  https://t.co/ISAm7fVZ1r,[],"['aapl', 'tsla', 'amzn', 'fb', 'nflx', 'amd', 'msft', 'spy', 'btc.x', 'baba', 'nvidia', 'nio', 'twtr', 'dis', 'goog', 'amc', 'snap', 'sndl', 'gme', 'ba', 'sq', 'ge', 'pltr', 'plug', 'cctv', 'doge.x', 'bac', 'fcel', 'eth.x', 'zom', 'mu', 'acb', 'f', 'googl', 'gevo', 'spce', 'intc', 'xrp.x', 'wmt', 'gnus', 'roku', 'ino', 'qqq']"
665,2021-08-18,12:10:46,prasant56069147,"$goog   Real price will come out soon; Follow price targets.:          https://t.co/Bsmzbyk6B2",[],['goog']
666,2021-08-18,12:07:02,dw3p4c,"SoftBank Sold $14 Billion in Stocks Last Quarter, triple the quantity in the earlier interval, as the corporate will increase tempo of funding in know-how startups  SoftBank raised over $6 billion liquidating its holdings in $FB $MSFT $GOOG $GOOGL $CRM $NFLX as of June 30, 2021",[],"['fb', 'msft', 'goog', 'googl', 'crm', 'nflx']"
667,2021-08-18,12:06:35,technewsclub,Ryder Partners With Waymo For Autonomous Truck Maintenance $GOOG  Full take right here 🗞  https://t.co/IsUFla442t,[],['goog']
668,2021-08-18,12:01:03,stckpro,$GOOG $GOOGL $R NEW ARTICLE : Ryder Partners With Waymo For Autonomous Truck Maintenance  https://t.co/tt4ubPafsT Get all the latest $GOOG related news here :  https://t.co/cboaNl2bcm  https://t.co/TMlnKP4umZ,[],"['goog', 'googl', 'r', 'goog']"
669,2021-08-18,11:57:00,stonkscheer,$pltr $aapl $tsla $amzn $goog,[],"['pltr', 'aapl', 'tsla', 'amzn', 'goog']"
670,2021-08-18,11:53:41,63_hyacinth,"Amazon warns certain third-party sellers about U.S. antitrust threat, CNBC says $AMZN $FB $GOOG $MSFT",[],"['amzn', 'fb', 'goog', 'msft']"
671,2021-08-18,11:53:39,sbwcws,"Amazon warns certain third-party sellers about U.S. antitrust threat, CNBC says $AMZN $FB $GOOG $MSFT",[],"['amzn', 'fb', 'goog', 'msft']"
672,2021-08-18,11:52:05,tylergherman,Taxable portfolio: $SCI $BRK.B $DG $MKL $EXPI $SSNC $IAC $FB $GOOG $AMZN $SE $MELI $JD $BABA $CPNG,[],"['sci', 'brk.b', 'dg', 'mkl', 'expi', 'ssnc', 'iac', 'fb', 'goog', 'amzn', 'se', 'meli', 'jd', 'baba', 'cpng']"
673,2021-08-18,11:50:26,newsfilterio,Facebook removes dozens of vaccine misinformation 'superspreaders' $GOOG  https://t.co/zBRtrIH15N,[],['goog']
674,2021-08-18,11:43:54,jackmor98705125,This morning's Market Report just sent. Have a great weekend!  $SPY $SPX $DJIA $QQQ $IWM $VIX $AAPL $GOOG $XOM $INTC $IBM $GLD $SLV $ABNB $SPOT $AMZN $SPOT  https://t.co/iWKujlI8lN,[],"['spy', 'spx', 'djia', 'qqq', 'iwm', 'vix', 'aapl', 'goog', 'xom', 'intc', 'ibm', 'gld', 'slv', 'abnb', 'spot', 'amzn', 'spot']"
675,2021-08-18,11:39:24,pandabearchap,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li,['tesla'],"['tsla', 'goog', 'amzn', 'aapl', 'lcid', 'nio', 'f', 'gm', 'spce', 'xpev', 'li']"
676,2021-08-18,11:39:01,lassesrensendk,"@estanley6 @TomGardnerFool What about brand power? If anyone, say, made a coke, would they be a serious competitor to $KO or $PEP. What about toll, if someone need to advertise online to a very specific segment of potential customers there is really only $FB or $GOOG, no one can compete with their platform",[],"['ko', 'pep', 'fb', 'goog']"
677,2021-08-18,11:38:11,kaliyas2,I've  made 36k  with them . If you really want to make a huge profit on trading .... Choose this professional chat:    $TSLA $NKLA $ROKU $AAPL $JPM $AMZN $MSFT $ZM $FB $NVDA $DAL $AMD $RMTI $SLV $HSBC $BAC $CLSK $ILMN $QQQ $BA $UAL $AAL $TQQQ $MVIS $GOOG $LMND  https://t.co/SNPUN5d9tx,[],"['tsla', 'nkla', 'roku', 'aapl', 'jpm', 'amzn', 'msft', 'zm', 'fb', 'nvda', 'dal', 'amd', 'rmti', 'slv', 'hsbc', 'bac', 'clsk', 'ilmn', 'qqq', 'ba', 'ual', 'aal', 'tqqq', 'mvis', 'goog', 'lmnd']"
678,2021-08-18,11:36:00,ajithku65,Get instant updates and free trials join here   $AMC $GME $NOK  $SPY $RH $BB $RKT $AAPL $AAL $NAKD $SOL $DAL $M $TSLA $SLV $X $FB $PT $NIO $KOSS $SPY $TWTR $AMZN $GOOG $WIX  https://t.co/lNn00EvNlf,[],"['amc', 'gme', 'nok', 'spy', 'rh', 'bb', 'rkt', 'aapl', 'aal', 'nakd', 'sol', 'dal', 'm', 'tsla', 'slv', 'x', 'fb', 'pt', 'nio', 'koss', 'spy', 'twtr', 'amzn', 'goog', 'wix']"
679,2021-08-18,11:33:20,pandabearchap,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li,['tesla'],"['tsla', 'goog', 'amzn', 'aapl', 'lcid', 'nio', 'f', 'gm', 'spce', 'xpev', 'li']"
680,2021-08-18,11:27:10,joemechanicc,@jagmavi @Taylor__Jackson @ExileOnMySt @TomGardnerFool Doesn't $GOOG have more autonomous miles driven than any other company. It's over 20 Billion.,[],['goog']
681,2021-08-18,11:21:17,tiger01255,Join the most profitable trading group   $GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $BABA $FB $DOW $MSFT $QQQ $BB $LMND $AYRO $NKLA $SAVE $VRM $TRIL  $BBAR $STNG $GLUU $ZNGA $AAL $CACC $ESE $SPCE $FCEL $TRIP $BYND $MRNA  https://t.co/Tu7hGngiP9,[],"['goog', 'aapl', 'spy', 'amzn', 'tdoc', 'tsla', 'cost', 'ba', 'nflx', 'nvda', 'twtr', 'zm', 'baba', 'fb', 'dow', 'msft', 'qqq', 'bb', 'lmnd', 'ayro', 'nkla', 'save', 'vrm', 'tril', 'bbar', 'stng', 'gluu', 'znga', 'aal', 'cacc', 'ese', 'spce', 'fcel', 'trip', 'bynd', 'mrna']"
682,2021-08-18,11:18:25,newsfilterio,Ryder System partners with Waymo for autonomous truck maintenance $R $GOOG  https://t.co/NKYaLGKf6z,[],"['r', 'goog']"
683,2021-08-18,11:14:00,unhedgedchatter,MUM's the word. No real detail in the article. $GOOG $GOOGL  https://t.co/cG4HUpc8oQ,[],"['goog', 'googl']"
684,2021-08-18,11:02:40,spiecr,Thanks to the discord group  for the crypto  traders   $BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES  $JD $BABA   $BIDU $TME  $SPY $QQQ $DIS $TSLA $SHOP $AMD $AAPL $SQ $AMZN  $EA $SEDG $MA $V $KO $PYPL $RCL $GOOG $NKLA $DKNG $HD $ROKU $NFLX $FB  $GILD $VXX $MSFT  https://t.co/SpxhzJ7heD,[],"['btc', 'eth', 'link', 'xtz', 'ada', 'vet', 'knc', 'sxp', 'twtr', 'es', 'jd', 'baba', 'bidu', 'tme', 'spy', 'qqq', 'dis', 'tsla', 'shop', 'amd', 'aapl', 'sq', 'amzn', 'ea', 'sedg', 'ma', 'v', 'ko', 'pypl', 'rcl', 'goog', 'nkla', 'dkng', 'hd', 'roku', 'nflx', 'fb', 'gild', 'vxx', 'msft']"
685,2021-08-18,11:00:55,jeremymday,Investing is pretty easy. Just put your money into companies that are top of the app charts.  $GOOG $SQ  $FB $ZM $SNAP   Easy money. :)  https://t.co/VknnMs44sK,[],"['goog', 'sq', 'fb', 'zm', 'snap']"
686,2021-08-18,11:00:27,jagmavi,@BradleyCarl83 @TomGardnerFool I could see a consortium of companies figuring it out. $GOOG $AAPL $AMZN $UBER $LYFT + auto manufacturer partners. It's not a small problem to solve and will likely require cooperation amongst different companies.,[],"['goog', 'aapl', 'amzn', 'uber', 'lyft']"
687,2021-08-18,10:51:18,prasant56069147,$goog  Real price will come out soon; Follow price targets::            https://t.co/Bsmzbyk6B2,[],['goog']
688,2021-08-18,10:48:05,enriqueabeyta,"On @CNBC they said it is tough for the big social media companies to make a ""judgement call"" on whether to allow the Taliban to post.  Yeah - NO.  There is no ""call"" to be made here and only ONE judgement...  $TWTE $FB $GOOG",[],"['twte', 'fb', 'goog']"
689,2021-08-18,10:39:05,maazkalim,"@karunakarg @kingslyj {To the OP: }What could be the factors?  I wonder..  Predominantly: Delinquency owing to the unshakeable ""#marketshare""? What say you? #android® #androidOne® $GOOG $GOOGL #Pixel®","['marketshare', 'android', 'androidone', 'pixel']","['goog', 'googl']"
690,2021-08-18,10:34:31,kaliyas2,Elite signal trading community  $CGM $ROKU $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $GOOG  $SOLO $CEMI $APT $NBY $CLSN $CHFS $MARK $SLULU $NIO $DLPN $WKHS $CARV $BA $BIGC $NFLX $M $CRM $BABA $W $JAGX $INO $BYFC $TSLA $FREE $BOXL $AMZN $AYRO $BABA  https://t.co/SGWTFGGedz,[],"['cgm', 'roku', 'jakk', 'dynt', 'spv', 'lmnd', 'gnus', 'graf', 'biol', 'novn', 'goog', 'solo', 'cemi', 'apt', 'nby', 'clsn', 'chfs', 'mark', 'slulu', 'nio', 'dlpn', 'wkhs', 'carv', 'ba', 'bigc', 'nflx', 'm', 'crm', 'baba', 'w', 'jagx', 'ino', 'byfc', 'tsla', 'free', 'boxl', 'amzn', 'ayro', 'baba']"
691,2021-08-18,10:30:31,stonksrus,$pltr Weekly  Nice!!!!  Heikin-Ashi Left  $aapl $amzn $tsla $tdoc $arkk $msft $qqq $spy $nflx $nvda $adbe $amd $goog $googl $ndx #btc #eth #Whomper  https://t.co/1vY5kutrgu,"['btc', 'eth', 'whomper']","['pltr', 'aapl', 'amzn', 'tsla', 'tdoc', 'arkk', 'msft', 'qqq', 'spy', 'nflx', 'nvda', 'adbe', 'amd', 'goog', 'googl', 'ndx']"
692,2021-08-18,10:30:00,theflynews,Waymo to build dedicated trucking hub in Dallas-Fort Worth area $GOOG $GOOGL  https://t.co/MmPoFIsxlR,[],"['goog', 'googl']"
693,2021-08-18,10:28:26,newsfilterio,Why Twitter Allows The Taliban To Maintain Accounts On Its Platform $TWTR $FB $GOOG  https://t.co/1KtTkD4jAN,[],"['twtr', 'fb', 'goog']"
694,2021-08-18,10:24:55,wsbmodr,$HOOD folks dming when it will 🚀 $70  Possible before ER.  $GOOG $GOOGL $AMZN $FB $BRK $TSM $V $NVDA $JPM $JNJ $WMT $UNH $MA $BAC $PG $HD $ASML $PYPL $DIS $ADBE $TM $PFE $CMCSA $NKE $LLY $ORCL $KO $XOM $CSCO $NVS $VZ $DHR $NFLX $CRM $ABT $ACN $TMO $PEP $INTC $ABBV $WFC $T $SHOP,[],"['hood', 'goog', 'googl', 'amzn', 'fb', 'brk', 'tsm', 'v', 'nvda', 'jpm', 'jnj', 'wmt', 'unh', 'ma', 'bac', 'pg', 'hd', 'asml', 'pypl', 'dis', 'adbe', 'tm', 'pfe', 'cmcsa', 'nke', 'lly', 'orcl', 'ko', 'xom', 'csco', 'nvs', 'vz', 'dhr', 'nflx', 'crm', 'abt', 'acn', 'tmo', 'pep', 'intc', 'abbv', 'wfc', 't', 'shop']"
695,2021-08-18,10:24:19,collinsir,"@MrChet69 @AmplitechIr @daviedubya @ripster47 What should $AMPG sell for? Its market cap is ~$34M, cash is ~$28M &amp; its trailing rev's are ~$3.5M or ~10x revenue. $GOOG trades at 9X rev, $APPL trades at 7X, $QRVO at 5X &amp; $TSLA trades at 18X - yah, that's crazy!  Once the new capital is digested &amp; growth is more clear to see..",[],"['ampg', 'goog', 'appl', 'qrvo', 'tsla']"
696,2021-08-18,10:21:30,marketactionlv,GOLDEN #SWEEP #OPTION ALERT: $GOOG $2650 PUTS (820 @ $126.90) 01/21/22; Premium: $10.4M;🔴BEARISH;  Vol/OI: 933/1,"['sweep', 'option']",['goog']
697,2021-08-18,10:21:22,marketactionlv,GOLDEN #SWEEP #OPTION ALERT: $GOOG $2650 PUTS (820 @ $126.90) 01/21/22; Premium: $10.4M; 🔴BEARISH; Vol/OI: 933/1,"['sweep', 'option']",['goog']
698,2021-08-18,10:20:28,technewsclub,Waymo building autonomous trucking hub in Dallas-Fort Worth $GOOG  The new Texas facility will help expand Waymo Via's presence in the region and advance development of its transfer hub shipping model.  Read further here 👇  https://t.co/V8zrYOEW6G,[],['goog']
699,2021-08-18,10:17:06,stckpro,$GOOG $GOOGL NEW ARTICLE : Waymo building autonomous trucking hub in Dallas-Fort Worth  https://t.co/2epxgcgJUN Get all the latest $GOOG related news here :  https://t.co/cboaNl2bcm  https://t.co/BsXxaIF2EX,[],"['goog', 'googl', 'goog']"
700,2021-08-18,10:01:28,stonksrus,$pltr Nice!!!!  $aapl $amzn $tsla $tdoc $arkk $msft $qqq $spy $nflx $nvda $adbe $amd $goog $googl $ndx #btc #eth #Whomper  https://t.co/FgjbHxTGeZ,"['btc', 'eth', 'whomper']","['pltr', 'aapl', 'amzn', 'tsla', 'tdoc', 'arkk', 'msft', 'qqq', 'spy', 'nflx', 'nvda', 'adbe', 'amd', 'goog', 'googl', 'ndx']"
701,2021-08-18,10:00:51,andrewharris_97,"I realized I've never actually shared my top 5 names. You can probably guess by what I tweet about, but from biggest to smallest: $GOOG, $FB, $CSU.TO, $TDG, $V",[],"['goog', 'fb', 'csu.to', 'tdg', 'v']"
702,2021-08-18,10:00:04,gafambot,【GAFAM】 📱 $GOOG 2758.19 (+0.44%) 🛒 $AMZN 3228.17 (-0.43%) 📘 $FB 358.35 (-0.03%) 🍎 $AAPL 148.67 (-1.01%) 🖥 $MSFT 293.38 (+0.29%)  2021-08-19 02:00,[],"['goog', 'amzn', 'fb', 'aapl', 'msft']"
703,2021-08-18,09:58:32,63_hyacinth,Waymo to build dedicated trucking hub in Dallas-Fort Worth area $GOOG $GOOGL,[],"['goog', 'googl']"
704,2021-08-18,09:57:40,sbwcws,Waymo to build dedicated trucking hub in Dallas-Fort Worth area $GOOG $GOOGL,[],"['goog', 'googl']"
705,2021-08-18,09:50:54,lpm1985,1 Year into Investing and best performing stock is $GOOG. Up 64% in a year which is not too shabby. Worst performing stock is $LEV down 36%. Less said about that right now the better 🤣,[],"['goog', 'lev']"
706,2021-08-18,09:34:29,unhedgedchatter,👀 $GOOG $GOOGL,[],"['goog', 'googl']"
707,2021-08-18,09:32:47,technewsclub,Ryder will manage Waymo autonomous truck fleets $GOOG  Here is all you have to know 👀  https://t.co/pkmvAlWJ50,[],['goog']
708,2021-08-18,09:31:52,marketeuphoria,"Despite some of the negative sentiment around recent exec departures at $GOOG's Waymo, the unit continues to make solid progress. Still a long, long ways to go before we have an idea what this could really be worth but there are reasons for optimism   https://t.co/u3YuygF1Br  https://t.co/CUTcSWrxlb",[],['goog']
709,2021-08-18,09:30:30,unusuallyactive,FANG+ CONSTITUENTS:  $AAPL 148.65 -1.03% $AMZN 3226.05 -0.49% $BABA 174.18 +0.27% $BIDU 143.67 +0.91% $FB 357.55 -0.25% $GOOG 2759.11 +0.5% $NFLX 522.77 +0.74% $NVDA 193.65 -0.48% $TSLA 690.78 +3.76% $TWTR 62.75 -0.19%,[],"['aapl', 'amzn', 'baba', 'bidu', 'fb', 'goog', 'nflx', 'nvda', 'tsla', 'twtr']"
710,2021-08-18,09:29:58,igsquawk,FANG+ Constituents:  $AAPL 148.65 -1.03% $AMZN 3226.05 -0.49% $BABA 174.18 +0.27% $BIDU 143.67 +0.91% $FB 357.55 -0.25% $GOOG 2759.11 +0.5% $NFLX 522.77 +0.74% $NVDA 193.65 -0.48% $TSLA 690.78 +3.76% $TWTR 62.75 -0.19%,[],"['aapl', 'amzn', 'baba', 'bidu', 'fb', 'goog', 'nflx', 'nvda', 'tsla', 'twtr']"
711,2021-08-18,09:28:03,stckpro,$GOOG $GOOGL $R NEW ARTICLE : Ryder will manage Waymo autonomous truck fleets  https://t.co/zM3qgYBiye Get all the latest $GOOG related news here :  https://t.co/cboaNl2bcm  https://t.co/hlrVI2cZ1R,[],"['goog', 'googl', 'r', 'goog']"
712,2021-08-18,09:25:23,pandabearchap,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li,['tesla'],"['tsla', 'goog', 'amzn', 'aapl', 'lcid', 'nio', 'f', 'gm', 'spce', 'xpev', 'li']"
713,2021-08-18,09:22:47,thomas250725,"@JackBellCapital M&amp;A is going to be really interesting. I'm probably in the minority, but would like to see them make an unsolicited offer for $SNOW. They could pay a 50% premium for &lt;8% dilution to then runaway from $MSFT and $GOOG in cloud.",[],"['snow', 'msft', 'goog']"
714,2021-08-18,09:21:26,newsfilterio,Aurora releases tool to gauge safety of self-driving systems $TSLA $UBER $GOOG $PCAR  https://t.co/3rAZrpBU6v,[],"['tsla', 'uber', 'goog', 'pcar']"
715,2021-08-18,09:17:32,borst_,"@LiviamCapital $AMZN $FB and $GOOG all undervalued, so why isn’t the strategy being talked about on FinTwit just to buy into $QQQ?",[],"['amzn', 'fb', 'goog', 'qqq']"
716,2021-08-18,09:16:52,wallstsnacks,"Bull Forecasts August 18, 2021 09:12:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $NVDA : -0.62 $SQQQ : 0.00 $LUV : 1.48 $PLUG : -2.06 $CVX : 0.31 $MARA : 5.22 $RBLX : 4.12 $GOOG : 0.47 $UPS : -0.44 $GDX : -1.80",[],"['nvda', 'sqqq', 'luv', 'plug', 'cvx', 'mara', 'rblx', 'goog', 'ups', 'gdx']"
717,2021-08-18,09:16:17,llcbillionaire,$GOOG   Regain all the losses from yesterday back up. Now,[],['goog']
718,2021-08-18,09:13:32,stckpro,"$GOOG $GOOGL NEW ARTICLE : Waymo Via is scaling up autonomous trucking operations in Texas, Arizona, California  https://t.co/wsZbqtRpLZ Get all the latest $GOOG related news here :  https://t.co/cboaNl2bcm  https://t.co/mO1yeFYtCP",[],"['goog', 'googl', 'goog']"
719,2021-08-18,09:12:26,newsfilterio,Ryder will manage Waymo autonomous truck fleets $R $GOOG $AN  https://t.co/uJLHOKShg8,[],"['r', 'goog', 'an']"
720,2021-08-18,09:11:30,wallstsnacks,"Bull Forecasts August 18, 2021 09:07:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $NVDA : -0.92 $RBLX : 4.04 $LUV : 1.70 $SQQQ : 0.12 $GDX : -2.07 $CHPT : -0.78 $GOOG : 0.45 $PLUG : -2.36 $CVX : 0.24 $TSM : -0.52",[],"['nvda', 'rblx', 'luv', 'sqqq', 'gdx', 'chpt', 'goog', 'plug', 'cvx', 'tsm']"
721,2021-08-18,09:08:53,63_hyacinth,"Ryder, Waymo partner for autonomous truck maintenance $R $GOOG $GOOGL",[],"['r', 'goog', 'googl']"
722,2021-08-18,09:06:47,alwaysatrader,We are having a great time so far🥳🍻  Don't miss out next big Alerts🚨  🎯~Chat-Room details in Bio~🎯  $GEVO $FSR $JMIA $LYFT $SONO $VPER $VISM $XELA $APT $JAKK $BIOL $BLFS $NOVN $AYRO $BSQR $DTST $DLPN $TDAC $SOLO $NBY $CLSN $MARK $VXX $FEYE $VRTX $GOOG $IPA  #OptionsTrading  https://t.co/1ZRgUKl5yA,['optionstrading'],"['gevo', 'fsr', 'jmia', 'lyft', 'sono', 'vper', 'vism', 'xela', 'apt', 'jakk', 'biol', 'blfs', 'novn', 'ayro', 'bsqr', 'dtst', 'dlpn', 'tdac', 'solo', 'nby', 'clsn', 'mark', 'vxx', 'feye', 'vrtx', 'goog', 'ipa']"
723,2021-08-18,09:03:39,sbwcws,"Ryder, Waymo partner for autonomous truck maintenance $R $GOOG $GOOGL",[],"['r', 'goog', 'googl']"
724,2021-08-18,09:02:35,wallstsnacks,"Bear Forecasts August 18, 2021 08:58:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $XME : 1.83 $PATH : 1.12 $PANW : -0.51 $IBM : -0.14 $EMR : 0.72 $COUP : -0.36 $EAT : 6.69 $DHR : -1.28 $GOOG : 0.45 $ALLY : 2.36",[],"['xme', 'path', 'panw', 'ibm', 'emr', 'coup', 'eat', 'dhr', 'goog', 'ally']"
725,2021-08-18,09:00:41,fintwittsla,"via Greenbackd: Top 10 holdings in Michael Burry's 6-30-2021 $2B portfolio  1. $TSLA / Tesla Motors, Inc. (PUT)35.11% 2. $FB / Facebook Inc (CALL)15.72 % 3. $TLT / iShares 20+ Year Treasury Bond ETF (PUT)13.47% 4. $GOOG / Alphabet Inc. Class C (CALL)11.06% $tsla",[],"['tsla', 'fb', 'tlt', 'goog', 'tsla']"
726,2021-08-18,09:00:04,gafambot,【GAFAM】 📱 $GOOG 2757.69 (+0.43%) 🛒 $AMZN 3227.35 (-0.45%) 📘 $FB 357.18 (-0.35%) 🍎 $AAPL 148.56 (-1.08%) 🖥 $MSFT 293.33 (+0.28%)  2021-08-19 01:00,[],"['goog', 'amzn', 'fb', 'aapl', 'msft']"
727,2021-08-18,09:00:02,greenbackd,"Top 10 holdings in Michael Burry's 6-30-2021 $2B portfolio  1. $TSLA / Tesla Motors, Inc. (PUT)35.11% 2. $FB / Facebook Inc (CALL)15.72 % 3. $TLT / iShares 20+ Year Treasury Bond ETF (PUT)13.47% 4. $GOOG / Alphabet Inc. Class C (CALL)11.06%",[],"['tsla', 'fb', 'tlt', 'goog']"
728,2021-08-18,08:59:44,jedimarkus77,"@jfahmy I still suspect the NSA, I mean $GOOG $GOOGL, are destined for $3000 ""big round number"" tag....",[],"['goog', 'googl']"
729,2021-08-18,08:53:40,stockjockey77,truthfully im a fan of the bill many claim hurts big tech now $AMZN $FB $GOOG $MSFT can turn into $AAPL and just do buybacks and make everyone rich forever since buyouts will be off the table,[],"['amzn', 'fb', 'goog', 'msft', 'aapl']"
730,2021-08-18,08:51:59,bsiflingtrades,"@AdamSinger @_jameshatfield_ Woah Adam, chill on the $goog analytics how did you know I was planning a trip to the Bahamas 🤔",[],['goog']
731,2021-08-18,08:51:11,stockjockey77,"@LiviamCapital Ads will be far bigger than $100b in 2023. Up 87% last Q, people slob on $ROKU on twitter with no regards to it being 53m users vs imdb tv went from 0 to 120m in 2 years, between sponsored ads growth w/ apple privacy changes hurting $FB/ $GOOG and imdb tv growing amazon ads = gem",[],"['roku', 'fb', 'goog']"
732,2021-08-18,08:44:00,selenamaranjian,3 Stocks I'm Never Selling   #investing #netflix #google #disney @themotleyfool #stocks $NFLX $GOOGL $DIS $GOOG    https://t.co/gvTJR5ZKc4,"['investing', 'netflix', 'google', 'disney', 'stocks']","['nflx', 'googl', 'dis', 'goog']"
733,2021-08-18,08:43:45,utradinghunter,🎣🎣 GOOG Put Lotto🎱 $GOOG #GOOG 🐟🐠  https://t.co/bOrbFAqUTR,['goog'],['goog']
734,2021-08-18,08:42:40,viggy_krishnan,"@1MainCapital @LiviamCapital That is fair and I agree w that. I think AMZN real potential lies in getting religion a la $GOOG and cutting back the ""Other Bets"" spending in retail. W retail margins basically unchanged over 20 years despite 3P &amp; ads, it's clear they are burning ungodly $ on science projects",[],['goog']
735,2021-08-18,08:40:55,cybatrucka,@mcuban The only prob is it will probably be $GOOG that controls this space.  Monster!,[],['goog']
736,2021-08-18,08:40:16,economyapp,Top 5 Holdings of 20 of the best funds (June 2021).  Recurring themes:  Big tech $AMZN $FB $GOOG $MSFT $TSLA Digital payments $MA $PYPL $SQ $V Global e-commerce $JD  $PDD $SE $SHOP Living with COVID $MRNA $PTON  https://t.co/xzQ1sLrDv0,[],"['amzn', 'fb', 'goog', 'msft', 'tsla', 'ma', 'pypl', 'sq', 'v', 'jd', 'pdd', 'se', 'shop', 'mrna', 'pton']"
737,2021-08-18,08:37:43,willis_cap,Long $AMZN for the first time ever.  If you ever needed a sign that megacap tech is NGMI it would be that after not really owning tech for a long time I now own $GOOG $FB and $AMZN. T4P tech bros.,[],"['amzn', 'goog', 'fb', 'amzn']"
738,2021-08-18,08:30:50,misturtenbelow,$SHOP $TSLA $UPST $GOOG $SE $CRM big moves from these big ballers ⛹🏿‍♂️  https://t.co/Edm858VdbJ,[],"['shop', 'tsla', 'upst', 'goog', 'se', 'crm']"
739,2021-08-18,08:30:30,davidnyc1993,"@saxena_puru Vast majority of people understand the basics. But, it is like a needle in a haystack, which one(s) is/the next $Goog, $AMZN, $FB ? Or even future $NDVA in the semi industry,,,",[],"['goog', 'amzn', 'fb', 'ndva']"
